timestamp,plant_id,fuel_type,ambient_temp_C,steam_pressure_bar,flue_gas_flow_kg_hr,production_rate_unit,energy_consumption_MW,fuel_consumption_tph,scrubber_present,scrubber_efficiency,co2_net_kg_hr
2025-01-02 00:00:00,PlantA,Coal,28.57690657720622,42.647989652367535,4347.076008777565,96.35678832284152,20.830703065391653,12.345935398328532,0,0.910917119372566,1446.3764027219536
2025-01-02 01:00:00,PlantA,Oil,28.59092862853967,66.56208252057296,3835.9563159275585,105.62423365168131,14.251292723160535,8.952481417946633,0,0.9183246650292506,1343.8560649714022
2025-01-02 02:00:00,PlantA,Coal,27.192378694048635,47.569388011191336,5241.568720137412,94.53986503954832,21.62172855597462,13.919367963911766,0,0.6367466312937973,1672.3841567606169
2025-01-02 03:00:00,PlantC,Gas,25.09808328846995,50.02287936143504,4562.0739817865015,111.70042664575597,14.818354015809184,10.626483387387232,1,0.9467563527315218,1497.2339579243642
2025-01-02 04:00:00,PlantC,Coal,28.3643061798341,60.703651602299296,6494.882575330402,105.62384035820551,15.722586520372094,7.914143476382525,0,0.7041353436884211,1802.6500095994525
2025-01-02 05:00:00,PlantC,Oil,27.95907066870689,62.718924219386565,5027.846032399866,136.65122480712026,18.63186194803366,10.738104097179937,0,0.6294355848960621,1674.4485251465253
2025-01-02 06:00:00,PlantB,Gas,23.22979644529488,48.89187439720912,4358.2404735718565,69.39441728140424,14.738352651984023,9.234001571033085,1,0.6017734900740418,1269.7280688799144
2025-01-02 07:00:00,PlantC,Coal,22.131991135515495,46.11756946478461,4082.272391190631,97.55128020505205,17.622327766323224,10.868136974366355,1,0.7429830135173519,1292.1308941500586
2025-01-02 08:00:00,PlantB,Coal,25.509281476309933,49.44079551477787,5871.923967272664,81.82994976975618,14.033121157283423,9.914287504679324,1,0.8204334949971411,1609.961474794059
2025-01-02 09:00:00,PlantB,Gas,32.74510075747594,53.379575282321184,4543.052820732651,112.08214910878088,10.834147741506362,10.14854738038029,0,0.7162627374661596,1511.4553333603392
2025-01-02 10:00:00,PlantC,Gas,18.804464621730496,58.91303686869755,5035.063039568343,67.65656219908911,25.089785262146798,8.176813246827708,0,0.8928510779161178,1460.8859087555277
2025-01-02 11:00:00,PlantB,Coal,17.662373671237802,50.04229858994152,5764.642196089984,106.92625420449774,13.519756535880358,11.98012246143272,0,0.8508121964477675,1778.854323840488
2025-01-02 12:00:00,PlantC,Oil,25.823804206182583,56.188862980231534,4612.593318455336,87.39903137303318,19.10659556196008,7.687745265697936,0,0.7225565361888114,1400.927032936835
2025-01-02 13:00:00,PlantC,Coal,25.25443850928009,66.3835973227094,4963.256937007872,85.31676267757972,23.764455407468926,7.782470209190009,1,0.8570083833130115,1438.9933172027534
2025-01-02 14:00:00,PlantA,Gas,25.86670832185204,53.81309612264785,4986.745272141984,71.07003592918625,16.925279487419786,10.734720698294973,0,0.9291707079392374,1431.8488664795964
2025-01-02 15:00:00,PlantC,Coal,26.219765989542502,53.11652856004778,5546.659609212874,90.69848107597988,15.87417050127231,13.20568849435594,1,0.6325835994900559,1654.3087156499907
2025-01-02 16:00:00,PlantA,Gas,23.883988726825976,34.810891749099326,5472.595468408261,121.69001060581851,21.131190443337108,9.294813805871186,0,0.7071363860551658,1779.0927846735576
2025-01-02 17:00:00,PlantC,Gas,32.44931719301041,23.692698631709366,4823.909014996138,99.4962263294104,25.58966911363576,11.401944645407932,0,0.7621640786908426,1538.6838213887872
2025-01-02 18:00:00,PlantC,Oil,16.99548010761742,53.88375729230168,5050.919249197214,112.5536083574895,14.153423674567655,12.14668035372709,0,0.774296544714169,1680.548008628664
2025-01-02 19:00:00,PlantA,Gas,20.85751487609877,49.05175768719128,4702.57679078121,133.2928364393255,19.249260839912804,11.629368874588138,1,0.7897684757101258,1629.051375715331
2025-01-02 20:00:00,PlantA,Gas,24.483726199254765,44.85217325085258,3817.9100744644443,105.27511169645152,11.337527025163363,9.377583421652638,0,0.705219417288527,1275.2531628318911
2025-01-02 21:00:00,PlantC,Oil,16.784055944229163,52.435302041863444,5206.080685918503,88.82400855875319,18.03399498158905,7.817906565611851,1,0.8335408760938221,1476.0956329570608
2025-01-02 22:00:00,PlantB,Gas,24.120727977839643,49.395962708030915,6513.753408666455,109.3450443036558,20.17102342269038,5.58490486865729,1,0.8257795762354403,1760.269879523617
2025-01-02 23:00:00,PlantA,Oil,33.30735082864009,61.277802506338986,4293.0246874471495,89.11407707371416,15.726876791224672,9.474319001075214,1,0.8022375271950648,1329.7774745443935
2025-01-03 00:00:00,PlantB,Oil,25.10443244147981,50.86110868258978,4381.576232317838,89.91154633405661,17.715040830873843,12.356174737124348,1,0.6398166025988068,1383.5149488515806
2025-01-03 01:00:00,PlantB,Gas,26.153504528593416,42.53076714929833,4303.417782685006,69.6021440076203,12.95886615846275,7.751668030476132,0,0.7669387618835806,1225.81683581583
2025-01-03 02:00:00,PlantB,Gas,18.6991761741371,59.901662389592886,5579.673422978498,118.52514982168785,20.385393056907468,11.400419695037531,0,0.7246794106212814,1744.500802871732
2025-01-03 03:00:00,PlantA,Coal,21.918192959802614,47.82868925053798,5358.788363357152,92.27994848701121,25.278471244415748,8.099694939896256,1,0.7718634644433429,1515.2043680392014
2025-01-03 04:00:00,PlantB,Oil,23.124018098380315,55.265366836723075,4873.169846066835,103.64196491631724,14.514280651147683,10.212145152773676,1,0.9226532524302591,1531.0406202824472
2025-01-03 05:00:00,PlantA,Coal,23.41142451621883,45.22589293807199,4265.584750688828,79.28076142786722,16.886641167238086,11.415583228310036,0,0.7681859701054429,1413.4306042932699
2025-01-03 06:00:00,PlantB,Gas,31.408218975018844,43.50173114502564,5073.901433311939,108.71895259430944,22.51273123227091,8.681009126323143,0,0.6048932771438291,1610.814738655629
2025-01-03 07:00:00,PlantC,Coal,27.78845530362562,50.84168230185696,3748.3022981313566,84.76117523729832,26.06045359661368,10.340969361393828,1,0.7535928583294458,1241.2698735916752
2025-01-03 08:00:00,PlantC,Oil,19.44271021531484,50.12828643543685,5114.741253485995,97.16582556596352,12.534050938955343,9.169817326549342,0,0.8872268630172837,1516.2947788400704
2025-01-03 09:00:00,PlantA,Coal,26.232523892160025,54.79827035366833,5697.219508870347,117.55652062478252,19.156076312920252,11.410297317876353,0,0.8730213231263588,1766.8307850686504
2025-01-03 10:00:00,PlantC,Oil,27.491108742483924,47.313542466902575,3999.0406906930575,115.81518624465059,21.415654111597625,10.470634336969274,0,0.7796865257348633,1420.871758306664
2025-01-03 11:00:00,PlantC,Gas,30.700745192606334,31.636402162296026,3773.9853785362693,99.5593985496612,19.48971804685576,10.113015348858534,1,0.6874191545007603,1252.1711487409154
2025-01-03 12:00:00,PlantB,Gas,32.90270343284187,45.672261164116115,6263.550313355888,64.63737934586564,7.616039665614565,13.116699920283956,1,0.7627810320200907,1720.4520067622207
2025-01-03 13:00:00,PlantA,Oil,19.924529040860655,57.93818467143816,4510.592288396332,159.85621140121282,22.50545004654386,11.324612284736604,1,0.7972957767963671,1669.8572376860536
2025-01-03 14:00:00,PlantB,Gas,20.94571244394831,47.026239207568935,5908.7582767550575,134.91717940546272,27.59668175545322,8.619296267747423,1,0.9499550033959467,1794.9386603322462
2025-01-03 15:00:00,PlantB,Gas,18.71211070542692,47.53616597485452,4876.801867841735,114.45349649776597,20.58330875584752,9.828272198404477,1,0.8254623315592821,1561.9939768373804
2025-01-03 16:00:00,PlantB,Gas,23.829900704465093,59.863765059059375,4870.436146446938,84.93592436818058,14.844469733528683,9.84820242984068,0,0.8429927255219147,1441.189276763441
2025-01-03 17:00:00,PlantB,Gas,27.331791872231673,42.880267727410775,5350.730159597316,97.7281567659607,17.434363768178585,10.160639145250423,0,0.7720089502488181,1643.3922246281002
2025-01-03 18:00:00,PlantB,Oil,29.93667258294551,34.57196781757101,4292.800914602847,89.13159140446966,28.849565338277966,15.049018553214989,0,0.7240713427738854,1450.631760396907
2025-01-03 19:00:00,PlantB,Coal,24.620244881787386,48.393688804745054,5105.997714796516,125.27711878192777,24.549812704302795,10.741703785421993,1,0.8845335442765221,1602.0487786113777
2025-01-03 20:00:00,PlantB,Coal,23.40076238372578,45.15826048751263,4694.808468140725,105.25005781703668,23.200133091921646,5.928194859790448,0,0.7732263135187326,1441.864277209174
2025-01-03 21:00:00,PlantA,Gas,25.758789961243703,40.33753680246746,3943.605245275975,84.31672283280335,21.78206291767188,8.91440205656607,1,0.9481415454875837,1251.1867496929185
2025-01-03 22:00:00,PlantC,Coal,20.824285491849885,48.24621544101309,5269.9856597811195,90.58489801750436,16.694314439045137,6.135255825008382,1,0.7599922009938154,1470.3901860592464
2025-01-03 23:00:00,PlantB,Coal,35.44769360847387,54.91505647246784,4789.353754497667,122.4237628513981,18.997144096721158,9.34040348590832,1,0.623800099276652,1542.596106346937
2025-01-04 00:00:00,PlantB,Gas,16.961694864409708,49.907114384321844,4874.380137244234,132.00195693640956,19.61038632160742,6.025379540547143,1,0.838902347981529,1524.749964921192
2025-01-04 01:00:00,PlantB,Gas,25.923702894478623,53.06981072686238,4031.8712452686736,130.56663126972492,22.74787158032222,8.256819057863144,1,0.6163245078240338,1401.7704218058516
2025-01-04 02:00:00,PlantB,Coal,35.1180310961482,68.13407698515422,6273.120294210244,115.14064130107955,27.544594471334516,6.958556940731761,1,0.6876755589096462,1728.6251373809182
2025-01-04 03:00:00,PlantB,Oil,25.033999222799988,46.57121138442436,5701.371349108893,94.94750262394726,25.591690683965638,10.768320355934955,0,0.7238083884729661,1650.6783317759457
2025-01-04 04:00:00,PlantB,Gas,24.049804824992528,52.78348634644669,5771.324707337583,35.16972349341759,12.903078221019797,10.001078725257758,1,0.8588192549674647,1432.0748090670565
2025-01-04 05:00:00,PlantC,Oil,23.212772885947864,44.907866374008655,4755.644238046654,105.94320047616444,21.119974844505244,10.605924614997463,0,0.7729825742426645,1536.444246648935
2025-01-04 06:00:00,PlantC,Coal,24.09804159118796,41.53640280113027,3616.653688397264,99.96342482311799,23.683816725839485,9.790897222862947,1,0.6100260759585898,1238.8593365707272
2025-01-04 07:00:00,PlantB,Gas,31.864242373382652,44.1509234658223,6562.333905991609,102.79964192642707,23.094301650723178,7.211404499591165,0,0.8158974479465727,1836.7766663421373
2025-01-04 08:00:00,PlantC,Oil,13.940690443352466,45.212414284783115,4951.121993595306,101.07794694066413,16.8538311830629,11.02704273850947,1,0.7440026830993318,1520.8736321416782
2025-01-04 09:00:00,PlantA,Gas,32.66716850648163,53.59475797547125,4400.960163183957,73.47475676101686,34.57054607884181,13.844449120538906,1,0.9226420784884874,1384.9999352438497
2025-01-04 10:00:00,PlantB,Coal,17.880214237749275,73.49075786700757,5333.4412595864915,111.14817113702371,13.614577188344406,10.818425157213094,0,0.7748468088990823,1667.7377510213498
2025-01-04 11:00:00,PlantA,Oil,23.666738353827927,42.8395656372416,5933.696630402638,112.644326280637,14.584057766669751,9.148150801364867,1,0.8481413010787686,1776.2511878972102
2025-01-04 12:00:00,PlantA,Coal,22.853777898506692,45.83374694384538,4981.559555131627,113.64677564119319,21.16797540630788,7.143865647789109,1,0.6766039723153414,1505.5441519123103
2025-01-04 13:00:00,PlantB,Coal,27.9427663488536,49.36876986888752,6022.860134351499,118.93154007146774,30.584015274819265,8.183866058480069,0,0.8663407475860786,1854.7314166358085
2025-01-04 14:00:00,PlantC,Gas,17.009378240581263,53.957988487097474,5866.399950813495,112.08103289843247,15.819025746479145,10.906079313144119,0,0.8523343586692853,1794.2455393028208
2025-01-04 15:00:00,PlantA,Oil,27.310863330409713,52.63550811954785,4138.895050078353,91.79941176922179,18.67085817176504,12.14623605359875,1,0.9164285979894577,1339.7699272628026
2025-01-04 16:00:00,PlantB,Coal,35.12154811643426,62.84095793948117,4460.967915472419,98.5832630416782,25.386468365078464,10.521732349443951,0,0.6118375746017197,1420.6862114414466
2025-01-04 17:00:00,PlantA,Coal,18.184129977035948,25.73607929464792,5766.0297306238135,101.82249734506753,19.91068922556133,11.599774579411967,0,0.7566252441661079,1698.2935211990075
2025-01-04 18:00:00,PlantA,Oil,25.94853083805198,26.130701298043274,2829.9099489516498,102.15398898213238,18.32698072734852,11.415356488054485,1,0.8377043909588705,1080.1995929090547
2025-01-04 19:00:00,PlantA,Coal,21.690089111016956,45.04121827989851,4880.435445468009,119.96435311943459,22.8281645094336,11.013068782771835,0,0.6333073650280753,1589.8355113921398
2025-01-04 20:00:00,PlantA,Coal,27.12943603096518,60.97300187543709,3855.335038700263,112.87337506044982,21.362589951147967,8.683052809477488,1,0.7437114235021193,1314.4439060784362
2025-01-04 21:00:00,PlantC,Oil,25.09573888707876,34.34351968394404,4618.756958853181,141.54686879139905,25.152193928183955,10.347847023950305,0,0.9297513110731683,1610.3374118877332
2025-01-04 22:00:00,PlantA,Oil,21.79256545477845,19.92367660306243,4760.943928776636,144.12937959769346,26.457344445326818,8.303244392235724,1,0.7525770718118948,1590.6854601780092
2025-01-04 23:00:00,PlantA,Oil,27.43936142435537,55.711794062192084,4713.404497673993,101.5929916522785,21.53501530002681,10.034857905916203,1,0.944891674218221,1490.1682955964873
2025-01-05 00:00:00,PlantA,Oil,34.021740548933714,52.43657223702714,4558.190998309913,23.266889030812607,21.458663626891546,10.661727062133824,1,0.6198936713779368,1172.6779183945607
2025-01-05 01:00:00,PlantC,Gas,24.045481041363505,39.097915932005705,4122.285080296949,124.73664932254533,21.07055491143067,13.35756761477371,0,0.8512404216493119,1590.561341937777
2025-01-05 02:00:00,PlantA,Oil,28.59878971074091,40.1446039927907,6833.529013454949,89.1924732202589,22.445652783246437,7.380536051264736,1,0.8033556826868943,1751.0480664426705
2025-01-05 03:00:00,PlantA,Gas,18.53363521064418,40.30256280365326,6493.96960332908,83.97032156337985,20.27585318935732,10.96301526198261,0,0.7751888869962439,1807.4328449260502
2025-01-05 04:00:00,PlantC,Gas,20.217818115909957,51.1053531747394,4070.3473437949733,92.03109450021266,19.996957588388554,12.96247318324719,1,0.9397965905197532,1332.2585459403656
2025-01-05 05:00:00,PlantC,Gas,27.362031389401885,43.73684723816993,6265.693401042854,91.06713906370787,25.983135604136212,11.517695531677592,1,0.645377640171895,1798.0538937382155
2025-01-05 06:00:00,PlantC,Coal,32.420580142679825,54.940639189755196,4680.4276076217175,112.24539620210786,27.580580901775214,11.665890885650082,1,0.9135996330883196,1449.3884953793229
2025-01-05 07:00:00,PlantA,Gas,26.7780667439283,21.45373337095609,5103.349978665368,68.81128441747549,12.462235276832896,11.175389803735625,0,0.8419341438978136,1441.7238285936162
2025-01-05 08:00:00,PlantC,Gas,23.434709847384227,41.43148134872201,4949.380832082467,78.44558508416796,20.050105758702845,12.596668979550834,1,0.6906486256548714,1478.6162578458257
2025-01-05 09:00:00,PlantC,Coal,24.99645702711677,38.7394603908895,4472.201086996827,106.86317108394833,16.556527832773828,7.825043663775264,1,0.9155842009713027,1425.7243110504094
2025-01-05 10:00:00,PlantA,Coal,18.747961330151412,47.43659321627508,5787.081874884918,112.45888060826616,18.445142667569637,7.228146668059507,0,0.7502532212513546,1702.3606454882245
2025-01-05 11:00:00,PlantC,Coal,28.022576631776833,44.619522415098615,5100.709224461326,112.83083289872025,22.01258104867661,9.987331719069488,1,0.8849795648255747,1530.00099254997
2025-01-05 12:00:00,PlantA,Oil,29.411665311617046,57.978437798957664,4618.758861424607,84.25927442133403,23.347191857712343,5.67767579285658,1,0.7360927809665899,1259.4931117876856
2025-01-05 13:00:00,PlantB,Coal,22.7395483358346,31.406632283399425,3956.328444959622,80.4346870146752,19.439367781943275,12.461291608356023,0,0.8978257896016343,1372.2026167957567
2025-01-05 14:00:00,PlantC,Coal,22.649789261202493,50.45491476330752,4285.123989024703,89.86730332424162,10.433298326385986,12.441430390990883,0,0.822820191455767,1401.7549232957167
2025-01-05 15:00:00,PlantB,Gas,26.329391148260243,55.583364232117056,3686.8959075183225,104.7974550456945,15.174772097119103,9.133298889830948,0,0.6493663217543044,1258.5473507867214
2025-01-05 16:00:00,PlantA,Coal,22.816401319797023,68.56647436561954,5009.778838732135,129.709547385451,24.482498351000828,9.25845880667898,1,0.8273821072143346,1644.0604311872944
2025-01-05 17:00:00,PlantC,Oil,24.669336926870887,45.18234028906525,4042.667526172483,59.051256284584994,6.297867889825344,9.855305049698657,0,0.6669706669456554,1242.6519133921272
2025-01-05 18:00:00,PlantA,Coal,35.49860894583258,53.24458604352517,4787.551589985167,95.58542486083267,25.93713575841,10.10404130087924,1,0.744172919762957,1495.1532743373887
2025-01-05 19:00:00,PlantB,Oil,23.76487149627002,31.96137207437635,6096.081482888297,73.34643117949592,22.606149953222708,10.25434783838857,1,0.6596034544882118,1619.5343333412816
2025-01-05 20:00:00,PlantA,Coal,23.20829923989389,26.080437956869762,5959.439658337268,66.95514645293021,26.58088040765011,11.116464213756606,0,0.6077056404834915,1602.8070592974107
2025-01-05 21:00:00,PlantC,Coal,21.762290971824203,58.447743757817,4974.178484717906,119.33913290689634,19.0071540655952,9.654747293983045,0,0.6741602888074851,1609.6126026782604
2025-01-05 22:00:00,PlantC,Coal,28.720959857499682,49.9443970635193,4930.33221908548,110.89249148998677,9.692972879885476,11.886386606955588,1,0.787730208303444,1582.5851697481992
2025-01-05 23:00:00,PlantB,Coal,24.093879133909486,61.78512689798423,6503.899639536807,108.98867031894524,22.15181320753249,10.891895554250606,0,0.768546338722071,1911.016239219827
2025-01-06 00:00:00,PlantA,Oil,21.753134808392872,36.26597111030251,5416.604896286969,118.42051679461987,26.373265620191706,8.78607310825473,0,0.7755239834376223,1717.8597682728282
2025-01-06 01:00:00,PlantC,Oil,31.60652016136506,55.199021395287524,4737.754832098782,90.40562206467727,24.623609027567106,12.670225335608194,1,0.6866904074563105,1431.0276172852277
2025-01-06 02:00:00,PlantB,Gas,32.098015022568184,68.68817840543853,3859.1855063036382,91.34724967332943,16.686542582559824,7.283486027755027,0,0.8398064202149651,1263.013047211414
2025-01-06 03:00:00,PlantC,Oil,21.997882171306475,54.19705608357266,5315.098574531795,143.7146123344515,20.433805377313234,9.815668378357048,0,0.846492150387121,1729.4354743196607
2025-01-06 04:00:00,PlantC,Coal,15.66730024319692,52.76581505591049,5663.45901806629,95.06857891480851,17.33581865610038,11.933834802150935,0,0.7252887389458829,1729.7805854839319
2025-01-06 05:00:00,PlantA,Gas,30.03756844918461,50.0855608082435,4494.678780389085,114.70264226108182,15.90366767905314,8.553853790175712,1,0.908409530965961,1411.8029021111784
2025-01-06 06:00:00,PlantC,Gas,21.57685087119998,34.291185428740874,5232.962204110426,100.1276308192663,24.776942855899254,10.619111293534303,0,0.8254081258224417,1585.0022206834878
2025-01-06 07:00:00,PlantA,Gas,28.953127995813844,63.55572935710348,4709.141364067977,63.0348293984317,14.012338443674189,11.086679193998096,0,0.849563746340521,1365.8866783795922
2025-01-06 08:00:00,PlantC,Coal,15.149480911440822,43.89142360194934,4852.774080640798,59.10741992397463,15.530917847091937,8.278952264037521,1,0.6970689712786288,1264.7880765555933
2025-01-06 09:00:00,PlantB,Oil,29.462986691496546,55.04483256383017,3009.742353950135,88.4203156012019,14.479871832638072,9.85504456081193,1,0.6002140723044554,1079.7226311902534
2025-01-06 10:00:00,PlantC,Coal,18.944140353596094,34.36965693428746,4822.574877027091,121.12202503339978,12.548762383504766,9.686992339581579,1,0.9028814642357383,1513.8576348823483
2025-01-06 11:00:00,PlantA,Gas,28.653820595332622,38.2054033549222,5775.495441926443,115.76583313272008,20.732071459213017,8.896524296335414,1,0.887848534602933,1717.4065104733788
2025-01-06 12:00:00,PlantA,Coal,25.071365339182172,64.35087399222235,4494.877955546754,118.28154328448068,25.807515242409877,14.60334970410155,0,0.6431171608149906,1624.2296691180518
2025-01-06 13:00:00,PlantB,Coal,20.230302903016778,46.52697711042157,5042.021094572253,80.25907642127369,19.07561621877367,8.473787293109048,1,0.7309367972347073,1472.884603976438
2025-01-06 14:00:00,PlantC,Oil,22.964818435366098,64.53275476042545,4395.239434646463,132.31744980244628,12.471260997179169,12.009860588135766,1,0.8314687579360038,1551.772559610002
2025-01-06 15:00:00,PlantC,Oil,28.431592284783505,49.21769340941482,5288.353341034218,80.70213399627231,24.19972269871014,9.214397966237716,0,0.8282388000265548,1540.0364295309532
2025-01-06 16:00:00,PlantB,Gas,25.52947226557617,31.581022270421425,4826.781441971061,104.25648797339937,28.428508770174858,7.826727622229436,1,0.9011226171829947,1483.7354122413835
2025-01-06 17:00:00,PlantC,Coal,27.922064902362422,58.920675997317204,4248.606767454395,99.79295420184526,16.76878837926703,10.205628486310138,1,0.6490938565723999,1351.8246892141194
2025-01-06 18:00:00,PlantC,Coal,34.88220292257743,44.10107682244392,6066.041174132102,96.52252359370827,17.60722866641141,11.298186768775002,0,0.7504789117247915,1732.3530563952086
2025-01-06 19:00:00,PlantA,Oil,17.178791941444743,56.98688813517043,5743.145610825772,126.77184276591214,22.57830315041697,11.841019150131357,1,0.6340285462742486,1803.4523493086133
2025-01-06 20:00:00,PlantC,Coal,33.08606287484312,50.25210867540082,4516.07458885746,85.8977895966808,28.109368738925255,13.124530221310138,1,0.7363583369535198,1386.8508648619693
2025-01-06 21:00:00,PlantC,Coal,25.521779687616064,34.568817720571296,5398.230647534222,73.00789488576143,17.40082927137387,15.8904925798702,0,0.6052876059556965,1726.6017733921753
2025-01-06 22:00:00,PlantB,Coal,20.50607975838436,51.64294765370569,5429.929602256305,100.39990972412839,13.337751095008976,10.501028407511194,0,0.9143955727885444,1691.0711213983027
2025-01-06 23:00:00,PlantB,Oil,18.348431871305053,71.96223142152799,5513.840988008941,92.00346531426948,23.15709303136203,8.673815652349225,0,0.7844653988900383,1663.1759292477632
2025-01-07 00:00:00,PlantA,Gas,24.054398046114834,54.92986458514459,3644.5952832039375,167.54765838165292,23.995340365711495,10.905748653589782,0,0.8974307912808237,1535.3242433482624
2025-01-07 01:00:00,PlantC,Gas,29.6082505596223,49.42482246994537,5805.285232826102,113.5301495287995,20.030657252176134,9.467574099187017,0,0.6209666453511773,1764.281259710807
2025-01-07 02:00:00,PlantC,Coal,24.362254398112327,60.75343401956898,4544.240829659415,91.81318849562751,17.209333701712747,11.85193225970446,0,0.6796103386655222,1453.4487079020892
2025-01-07 03:00:00,PlantC,Gas,32.55577465123674,52.106684652031106,4713.737653246986,78.87776861625827,24.971893654960233,7.4056714072685565,0,0.6907829983274132,1393.420893119275
2025-01-07 04:00:00,PlantA,Oil,17.744121549742204,52.09534230262794,7110.30540180816,62.3942317886243,22.64018002273982,14.736669084800875,0,0.7353420231235758,1898.707976956303
2025-01-07 05:00:00,PlantA,Oil,24.939555260769726,39.083748278408976,5241.498704576809,79.49561828525134,16.157822415482535,11.712096189551026,0,0.8810032303391411,1484.483533020519
2025-01-07 06:00:00,PlantB,Gas,18.738032777934404,52.33848025789598,4690.94201964226,102.29883543518264,20.245473656528358,6.631991964407671,0,0.7352952558060224,1405.1528486550876
2025-01-07 07:00:00,PlantA,Gas,26.81815941312484,60.35443416416945,3235.7645017952755,128.54657303189538,13.241462339876767,8.581942195370056,0,0.6716287353762145,1225.0405456095707
2025-01-07 08:00:00,PlantC,Coal,29.4344369504865,41.63937847899975,6111.811307157084,122.43378284775838,23.4294522821896,11.632162088227878,0,0.6227465911185689,1927.861545247915
